collection_id,collection_name,doi,published_at,dataset_id,dataset_version_id,cell_count,species,tissue,disease,assay,suspension,matched_cell_types,all_cell_types,assets,collection_url
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,8b6c3914-0505-40a5-a241-a9390759f7ac,1358573,Homo sapiens,ascending colon|body of stomach|buccal mucosa|caecum|colon|colonic epithelium|colonic mucosa|descending colon|duodenal epithelium|duodenum|epithelium of esophagus|epithelium of rectum|epithelium of small intestine|epithelium of stomach|esophagus|gingiva|ileal epithelium|ileum|ileum lamina propria|intestine|jejunum|labial gland|lamina propria of mucosa of colon|lamina propria of small intestine|mesenteric lymph node|parotid gland|periodontium|pyloric antrum|pylorus|rectosigmoid junction|rectum|sigmoid colon|small intestine|stomach|transverse colon|vermiform appendix,Crohn disease|colorectal cancer|gastric cancer|inflammatory bowel disease|normal|ulcerative colitis,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,afferent neuron|enteric neuron|enteroendocrine cell|enteroglial cell|inhibitory motor neuron|interneuron|motor neuron|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell,"BEST4+ enterocyte|CD16-negative, CD56-bright natural killer cell, human|CD16-positive, CD56-dim natural killer cell, human|CD4-positive, alpha-beta memory T cell|CD8-positive, alpha-beta memory T cell|IgA plasma cell|IgG plasma cell|IgM plasma cell|Langerhans cell|M cell of gut|T follicular helper cell|T-helper 17 cell|TREM2-positive macrophage|acinar cell of salivary gland|afferent neuron|angiogenic pericyte|basal cell|capillary endothelial cell|colonocyte|conventional dendritic cell|cycling T cell|cycling basal cell|dendritic cell, human|effector memory CD8-positive, alpha-beta T cell|endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|enteric neuron|enterocyte|enteroendocrine cell|enteroglial cell|eosinophil|epithelial cell|erythrocyte|fibroblast|fibroblast of gingiva|fibroblastic reticular cell|follicular dendritic cell|foveolar cell of stomach|gamma-delta T cell|gastrointestinal tract (lamina propria) macrophage|germinal center B cell|glandular cell of esophagus|group 3 innate lymphoid cell|immature pericyte|inhibitory motor neuron|interneuron|interstitial cell of Cajal|intestinal crypt stem cell|intestine goblet cell|ionocyte|keratinocyte|macrophage|mast cell|megakaryocyte|melanocyte|memory B cell|mesenchymal cell|mesodermal cell|mesothelial cell|monocyte|motor neuron|mucosal-associated invariant T cell|mucous neck cell of gastric gland|muscle cell|myoepithelial cell|myofibroblast cell|naive B cell|naive thymus-derived CD4-positive, alpha-beta T cell|naive thymus-derived CD8-positive, alpha-beta T cell|neuroblast (sensu Vertebrata)|neutrophil progenitor cell|paneth cell|parietal cell|peptic cell|pericyte|plasmablast|plasmacytoid dendritic cell, human|precursor B cell|pro-B cell|progenitor cell|regulatory T cell|salivary gland glandular cell|smooth muscle cell|transit amplifying cell|tuft cell of small intestine|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/8b6c3914-0505-40a5-a241-a9390759f7ac.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,d661aeb3-5bf7-497d-832f-2399a1ef9b63,674a4e43-a99a-4a76-8f23-a63e3e85933a,29498,Homo sapiens,duodenum|ileum|jejunum|small intestine,normal,10x 3' v2|10x 3' v3|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|enterocyte|enteroendocrine cell|epithelial cell|intestinal crypt stem cell|intestine goblet cell|progenitor cell,https://datasets.cellxgene.cziscience.com/674a4e43-a99a-4a76-8f23-a63e3e85933a.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,bb0818d3-474e-44f4-a82a-169f3c62c94c,b801706d-6345-4af2-b3fe-8e30e0e6150b,1077238,Homo sapiens,ascending colon|body of stomach|buccal mucosa|caecum|colon|colonic epithelium|colonic mucosa|descending colon|duodenal epithelium|duodenum|epithelium of esophagus|epithelium of rectum|epithelium of small intestine|epithelium of stomach|esophagus|gingiva|ileal epithelium|ileum|ileum lamina propria|intestine|jejunum|labial gland|lamina propria of mucosa of colon|lamina propria of small intestine|mesenteric lymph node|parotid gland|periodontium|pyloric antrum|pylorus|rectosigmoid junction|rectum|sigmoid colon|small intestine|stomach|transverse colon|vermiform appendix,normal,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,afferent neuron|enteric neuron|enteroendocrine cell|enteroglial cell|inhibitory motor neuron|interneuron|motor neuron|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell,"BEST4+ enterocyte|CD16-negative, CD56-bright natural killer cell, human|CD16-positive, CD56-dim natural killer cell, human|CD4-positive, alpha-beta memory T cell|CD8-positive, alpha-beta memory T cell|IgA plasma cell|IgG plasma cell|IgM plasma cell|Langerhans cell|M cell of gut|T follicular helper cell|T-helper 17 cell|TREM2-positive macrophage|acinar cell of salivary gland|afferent neuron|angiogenic pericyte|basal cell|capillary endothelial cell|colonocyte|conventional dendritic cell|cycling T cell|cycling basal cell|dendritic cell, human|effector memory CD8-positive, alpha-beta T cell|endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|enteric neuron|enterocyte|enteroendocrine cell|enteroglial cell|eosinophil|epithelial cell|erythrocyte|fibroblast|fibroblast of gingiva|fibroblastic reticular cell|follicular dendritic cell|foveolar cell of stomach|gamma-delta T cell|gastrointestinal tract (lamina propria) macrophage|germinal center B cell|glandular cell of esophagus|group 3 innate lymphoid cell|immature pericyte|inhibitory motor neuron|interneuron|interstitial cell of Cajal|intestinal crypt stem cell|intestine goblet cell|ionocyte|keratinocyte|macrophage|mast cell|megakaryocyte|melanocyte|memory B cell|mesenchymal cell|mesodermal cell|mesothelial cell|monocyte|motor neuron|mucosal-associated invariant T cell|mucous neck cell of gastric gland|muscle cell|myoepithelial cell|myofibroblast cell|naive B cell|naive thymus-derived CD4-positive, alpha-beta T cell|naive thymus-derived CD8-positive, alpha-beta T cell|neuroblast (sensu Vertebrata)|neutrophil progenitor cell|paneth cell|parietal cell|peptic cell|pericyte|plasmablast|plasmacytoid dendritic cell, human|precursor B cell|pro-B cell|progenitor cell|regulatory T cell|salivary gland glandular cell|smooth muscle cell|transit amplifying cell|tuft cell of small intestine|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/b801706d-6345-4af2-b3fe-8e30e0e6150b.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,7be23e52-e357-45d6-861f-31166913104e,02f1646e-52ca-4b4a-aec2-f4469f216cea,23904,Homo sapiens,ascending colon|body of stomach|buccal mucosa|caecum|colon|colonic mucosa|descending colon|duodenum|esophagus|gingiva|ileum|intestine|jejunum|labial gland|mesenteric lymph node|periodontium|pyloric antrum|pylorus|rectosigmoid junction|rectum|sigmoid colon|small intestine|stomach|transverse colon,Crohn disease|colorectal cancer|gastric cancer|normal|ulcerative colitis,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v2,cell,afferent neuron|enteric neuron|enteroglial cell|inhibitory motor neuron|interneuron|motor neuron,afferent neuron|enteric neuron|enteroglial cell|inhibitory motor neuron|interneuron|motor neuron|neuroblast (sensu Vertebrata),https://datasets.cellxgene.cziscience.com/02f1646e-52ca-4b4a-aec2-f4469f216cea.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,763d1d88-b38d-4ab0-b00f-72df816b4b08,681f6f1b-f9b6-4d1d-8588-97fedad51f7a,96675,Homo sapiens,ascending colon|caecum|colon|colonic epithelium|colonic mucosa|descending colon|epithelium of rectum|lamina propria of mucosa of colon|rectosigmoid junction|rectum|sigmoid colon|transverse colon|vermiform appendix,colorectal cancer|inflammatory bowel disease|normal|ulcerative colitis,10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|colonocyte|enterocyte|enteroendocrine cell|intestinal crypt stem cell|intestine goblet cell|paneth cell|transit amplifying cell|tuft cell of small intestine,https://datasets.cellxgene.cziscience.com/681f6f1b-f9b6-4d1d-8588-97fedad51f7a.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,6f30673d-0464-4d3c-9568-96a266a9b6f6,e23ce9e7-4dfc-4541-9f22-5abcc0565078,23362,Homo sapiens,duodenum|ileum|intestine|small intestine,normal,10x 3' v2|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|M cell of gut|colonocyte|enterocyte|enteroendocrine cell|epithelial cell|foveolar cell of stomach|intestinal crypt stem cell|intestine goblet cell|mucous neck cell of gastric gland|paneth cell|tuft cell of small intestine,https://datasets.cellxgene.cziscience.com/e23ce9e7-4dfc-4541-9f22-5abcc0565078.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,6d50d513-c158-4b0f-b1df-b54c8572163b,d6ec8574-622e-4bbd-b630-ea81ee7570e3,72356,Homo sapiens,duodenal epithelium|duodenum|epithelium of small intestine|ileal epithelium|ileum|ileum lamina propria|jejunum|lamina propria of small intestine|mesenteric lymph node|small intestine,Crohn disease|normal,10x 3' v1|10x 3' v2|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|M cell of gut|enterocyte|enteroendocrine cell|foveolar cell of stomach|intestinal crypt stem cell|intestine goblet cell|mucous neck cell of gastric gland|paneth cell|transit amplifying cell|tuft cell of small intestine|unknown,https://datasets.cellxgene.cziscience.com/d6ec8574-622e-4bbd-b630-ea81ee7570e3.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,5525b4bd-e4e1-49d2-8734-0e7e14c5515f,5e79771d-9cc4-42b9-8ddd-88dfad392021,4475,Homo sapiens,colon,normal,10x 3' v2|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|M cell of gut|colonocyte|enteroendocrine cell|epithelial cell|intestinal crypt stem cell|intestine goblet cell,https://datasets.cellxgene.cziscience.com/5e79771d-9cc4-42b9-8ddd-88dfad392021.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,19053a82-9c89-4fb8-bd19-d7b1800b0b7b,757945c8-a916-431d-aceb-1afbc80a7c55,1596200,Homo sapiens,ascending colon|body of stomach|buccal mucosa|caecum|caecum epithelium|cecum mucosa|colon|colonic epithelium|colonic mucosa|descending colon|duodenal epithelium|duodenum|epithelium of esophagus|epithelium of rectum|epithelium of small intestine|epithelium of stomach|esophagus|gingiva|ileal epithelium|ileum|ileum lamina propria|intestine|jejunum|labial gland|lamina propria of mucosa of colon|lamina propria of small intestine|mesenteric lymph node|mucosa of sigmoid colon|mucosa of transverse colon|parotid gland|periodontium|pyloric antrum|pylorus|rectosigmoid junction|rectum|sigmoid colon|small intestine|stomach|transverse colon|vermiform appendix,Crohn disease|celiac disease|colorectal cancer|gastric cancer|inflammatory bowel disease|normal|ulcerative colitis,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,afferent neuron|enteric neuron|enteroendocrine cell|enteroglial cell|inhibitory motor neuron|interneuron|motor neuron|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell,"BEST4+ enterocyte|CD16-negative, CD56-bright natural killer cell, human|CD16-positive, CD56-dim natural killer cell, human|CD4-positive, alpha-beta memory T cell|CD8-positive, alpha-beta memory T cell|IgA plasma cell|IgG plasma cell|IgM plasma cell|Langerhans cell|M cell of gut|T follicular helper cell|T-helper 17 cell|TREM2-positive macrophage|acinar cell of salivary gland|afferent neuron|angiogenic pericyte|basal cell|capillary endothelial cell|colonocyte|conventional dendritic cell|cycling T cell|cycling basal cell|dendritic cell, human|effector memory CD8-positive, alpha-beta T cell|endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|enteric neuron|enterocyte|enteroendocrine cell|enteroglial cell|eosinophil|epithelial cell|erythrocyte|fibroblast|fibroblast of gingiva|fibroblastic reticular cell|follicular dendritic cell|foveolar cell of stomach|gamma-delta T cell|gastrointestinal tract (lamina propria) macrophage|germinal center B cell|glandular cell of esophagus|group 3 innate lymphoid cell|immature pericyte|inhibitory motor neuron|interneuron|interstitial cell of Cajal|intestinal crypt stem cell|intestine goblet cell|ionocyte|keratinocyte|macrophage|mast cell|megakaryocyte|melanocyte|memory B cell|mesenchymal cell|mesodermal cell|mesothelial cell|monocyte|motor neuron|mucosal-associated invariant T cell|mucous neck cell of gastric gland|muscle cell|myoepithelial cell|myofibroblast cell|naive B cell|naive thymus-derived CD4-positive, alpha-beta T cell|naive thymus-derived CD8-positive, alpha-beta T cell|neuroblast (sensu Vertebrata)|neutrophil progenitor cell|paneth cell|parietal cell|peptic cell|pericyte|plasmablast|plasmacytoid dendritic cell, human|precursor B cell|pro-B cell|progenitor cell|regulatory T cell|salivary gland glandular cell|smooth muscle cell|transit amplifying cell|tuft cell of small intestine|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/757945c8-a916-431d-aceb-1afbc80a7c55.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,0d3807bf-97f0-4ec5-9611-15ada507f0df,c10345ad-7e42-4a1b-ae78-d4d1547b8d06,70090,Homo sapiens,body of stomach|pyloric antrum|pylorus|stomach,gastric cancer|normal,10x 3' v2|10x 5' transcription profiling|10x 5' v2,cell,enteroendocrine cell|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell,BEST4+ enterocyte|enterocyte|enteroendocrine cell|epithelial cell|foveolar cell of stomach|intestine goblet cell|mucous neck cell of gastric gland|parietal cell|peptic cell|type EC enteroendocrine cell|type G enteroendocrine cell|type X enteroendocrine cell|unknown,https://datasets.cellxgene.cziscience.com/c10345ad-7e42-4a1b-ae78-d4d1547b8d06.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
f11cb29c-b546-4738-9bd8-66ea621a7bd5,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,2025-10-27T18:27:39+00:00,07574da2-6bd3-4708-a04d-27d95c009f4e,4f59842b-967c-4106-bbd0-aae9cb2ead5e,221900,Homo sapiens,duodenal epithelium|duodenum|epithelium of small intestine|ileal epithelium|ileum|ileum lamina propria|jejunum|lamina propria of small intestine|mesenteric lymph node|small intestine,Crohn disease|celiac disease|normal,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2,cell,enteroendocrine cell,BEST4+ enterocyte|M cell of gut|enterocyte|enteroendocrine cell|foveolar cell of stomach|intestinal crypt stem cell|intestine goblet cell|mucous neck cell of gastric gland|paneth cell|transit amplifying cell|tuft cell of small intestine|unknown,https://datasets.cellxgene.cziscience.com/4f59842b-967c-4106-bbd0-aae9cb2ead5e.h5ad,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5
2d42fb2f-e635-466e-a2f4-9ea34f2e0feb,Organoid modeling of human fetal lung alveolar development reveals mechanisms of cell fate patterning and neonatal respiratory disease,10.1016/j.stem.2022.11.013,2025-09-16T21:13:55+00:00,43a1506b-aa9e-46a3-b288-d210f4595ddf,8dfa9273-352e-4b67-aea0-67a108f39a0f,20475,Homo sapiens,lung epithelium,normal,10x 5' v1,cell,neuroendocrine cell of epithelium of lobar bronchus|pulmonary neuroendocrine cell,cycling pulmonary alveolar type 2 cell|epithelial cell of lung|fetal pre-type II pulmonary alveolar epithelial cell|neuroendocrine cell of epithelium of lobar bronchus|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary neuroendocrine cell|respiratory basal cell,https://datasets.cellxgene.cziscience.com/8dfa9273-352e-4b67-aea0-67a108f39a0f.h5ad,https://cellxgene.cziscience.com/collections/2d42fb2f-e635-466e-a2f4-9ea34f2e0feb
